typeID	物品名称
60645	女式"放射物回收"护目镜
60647	男式"放射物回收"套装
60655	女式"放射物回收"套装
60657	因卡萨斯级死亡之辉残余涂装
60658	巨神兵级死亡之辉残余涂装
60659	狂怒者级死亡之辉残余涂装
60660	启示级死亡之辉残余涂装
60661	狞獾级死亡之辉残余涂装
60662	刺刀级死亡之辉残余涂装
60663	万王宝座级死亡之辉残余涂装
60664	末日沙场级死亡之辉残余涂装
60665	凝血级铁血涂装
60666	阿什姆级铁血涂装
60667	巴戈龙级铁血涂装
60668	惩罚者级血袭者涂装
60669	净化级血袭者涂装
60670	暴君级血袭者涂装
60671	狂热级血袭者涂装
60672	磨难级阿狄莎波涂装
60673	帝国海军切割机级阿狄莎波涂装
60674	龙骑兵级阿狄莎波涂装
60675	奥格诺级海军型阿狄莎波涂装
60676	灾难级海军型阿狄莎波涂装
60677	惩罚者级萨拉姆涂装
60678	净化级萨拉姆涂装
60679	暴君级萨拉姆涂装
60680	狂热级萨拉姆涂装
60720	噪声-50“挺针”纤维
60721	试验型噪声-100“挺针”纤维
60722	信号-50“挺针”纤维
60723	试验型信号-100“挺针”纤维
60727	2021年11月限时大脑加速器
60730	统合部紧急干预和安全局加密安全密钥SCCF-FTS
60733	胜利者级与小鬼级宝箱
60734	尊享稀有舰船宝箱
60746	狂热级黄金涂装
60747	灾难级黄金涂装
60748	幼龙级黄金涂装
60749	希尔博拉斯级黄金涂装
60750	统合部紧急干预和安全局安全巡逻队报告
60751	统合部紧急干预和安全局人事档案备份
60752	统合部紧急干预和安全局防御工事图纸
60753	统合部紧急干预和安全局隐秘行动报告
60754	加姆级独立竞技委员会涂装
60755	奥苏斯级独立竞技委员会涂装
60756	巴盖斯级独立竞技委员会涂装
60757	奇奇莫拉级铜闪涂装
60758	维德马克级铜闪涂装
60759	德雷卡瓦级铜闪涂装
60760	塞纳波级铜闪涂装
60761	渡神级铜闪涂装
60762	长须鲸级铜闪涂装
60763	噩梦级铜闪涂装
60764	猎獒级
60765	雷兽级
60766	翼灵级
60767	猎獒级蓝图
60768	雷兽级蓝图
60769	翼灵级蓝图
60771	软玉
60785	720mm榴弹炮II原型模板
60786	磨难级深渊荣耀涂装
60787	救赎级深渊荣耀涂装
60788	狮鹫级深渊荣耀涂装
60789	夜鹰级深渊荣耀涂装
60790	毛鲁斯级深渊荣耀涂装
60791	曙光女神级深渊荣耀涂装
60792	守夜者级深渊荣耀涂装
60793	斯雷普尼级深渊荣耀涂装
60794	索拉弗雷尔720mm榴弹炮
60806	古斯塔斯猎捕行动大脑加速器1型
60807	古斯塔斯猎捕行动大脑加速器2型
60808	古斯塔斯猎捕行动大脑加速器3型
60809	古斯塔斯猎捕行动大脑加速器4型
60810	古斯塔斯猎捕行动大脑加速器5型
60811	古斯塔斯猎捕行动大脑加速器X型
60812	猎捕行动特供增效剂 1型
60813	猎捕行动特供增效剂 2型
60814	古斯塔斯无人机导航增效剂 1型
60815	古斯塔斯无人机精准射击增效剂 1型
60816	古斯塔斯无人机耐用性增强增效剂 1型
60817	古斯塔斯无人机导航增效剂调节  2型
60818	古斯塔斯无人机精准射击增效剂调节 2型
60819	古斯塔斯无人机耐用性增强增效剂调节 2型
60820	（存根）YC123年11月古斯塔斯猎捕行动活动通行凭证
60821	物资补给箱
60822	古斯塔斯猎捕行动资源储备箱
60824	磁振轨道弹 S
60825	磁振轨道弹 M
60826	磁振轨道弹 L
60827	耀斑火箭
60828	耀斑轻型导弹
60830	耀斑重型导弹
60833	耀斑重型攻击导弹
60834	耀斑巡航导弹
60835	耀斑鱼雷
60836	速频晶体 S
60840	速频晶体 M
60841	速频晶体 L
60842	电熔弹 S
60843	电熔弹 M
60844	电熔弹 L
60845	木偶 - L100 (EC)
60857	伊索格
60858	加塔诺托
60860	奥莫格
60861	木偶 - L100 (SW)
60871	纸箱 - M100 (EC)
60879	木偶 - L100 (TP)
60894	木偶 - L100 (EV)
60902	纸箱 - M100 (TP)
60903	纸箱 - M100 (SW)
60904	纸箱 - M100 (EV)
60905	尤尔节螺旋焰火
60906	净化级极光天象涂装
60907	惩罚者级极光天象涂装
60908	奥格诺级极光天象涂装
60909	阿什姆级极光天象涂装
60910	蝎尾怪级极光天象涂装
60911	茶隼级极光天象涂装
60912	鱼鹰级极光天象涂装
60913	毒蜥级极光天象涂装
60914	纳美西斯级极光天象涂装
60915	特里斯坦级极光天象涂装
60916	送葬者级极光天象涂装
60917	警惕级极光天象涂装
60918	猎犬级极光天象涂装
60919	裂谷级极光天象涂装
60920	镰刀级极光天象涂装
60921	幽灵级极光天象涂装
60922	塞纳波级极光天象涂装
60923	斯特修斯级极光天象涂装
60924	奥苏斯级极光天象涂装
60925	维德马克级极光天象涂装
60926	唤风级极光天象涂装
60927	实验区 250mm磁轨炮 I
60928	实验区 250mm尖端型高斯炮 I
60929	实验区 250mm磁轨炮 II
60930	实验区 联邦海军250mm磁轨炮
60931	实验区 索拉斯250mm磁轨炮
60932	实验区 科克氏250mm磁轨炮 (无法升级)
60933	实验区 双联150mm磁轨炮 I
60935	实验区 双联150mm尖端型高斯炮
60936	实验区 双联150mm磁轨炮 II
60937	实验区 联邦海军双联150mm磁轨炮
60938	实验区 索拉斯双联150mm磁轨炮
60939	异相星云焰火
60940	实验区 科克氏双联150mm磁轨炮 (无法升级)
60941	实验区 重型电子疾速炮 I
60944	冲锋者级放射物回收涂装
60945	永恒者级放射物回收涂装
60946	掘金者级放射物回收涂装
60947	猎获级放射物回收涂装
60948	回旋者级放射物回收涂装
60949	妄想级放射物回收涂装
60950	轻舟级放射物回收涂装
60951	麦基诺级放射物回收涂装
60952	霍克级放射物回收涂装
60953	逆戟鲸级放射物回收涂装
60954	长须鲸级放射物回收涂装
60955	元始级放射物回收涂装
60956	黑夜级放射物回收涂装
60957	海豚级放射物回收涂装
60958	弓头鲸级放射物回收涂装
60959	实验区 增强模式电子加速器 I
60960	实验区 重型电子疾速炮 II
60961	实验区 联邦海军重型电子疾速炮
60962	实验区 索拉斯重型电子疾速炮
60963	实验区 科克氏重型电子疾速炮 (无法升级)
60964	实验区 重型中子疾速炮 I
60965	实验区 增强模式中子加速器 I
60966	实验区 重型中子疾速炮 II
60967	实验区 联邦海军重型中子疾速炮
60968	实验区 索拉斯重型中子疾速炮
60969	实验区 科克氏重型中子疾速炮 (无法升级)
60970	实验区 重型导弹发射器 I
60971	实验区 劲弩重型导弹发射器
60972	实验区 重型导弹发射器 II
60973	实验区 加达里海军重型导弹发射器
60974	实验区 索拉斯重型导弹发射器
60975	实验区 巴恩斯氏重型导弹发射器 (无法升级)
60976	实验区 重型攻击导弹发射器 I
60977	实验区 尖端型劲弩重型攻击导弹发射器 I
60978	实验区 重型攻击导弹发射器 II
60979	实验区 加达里海军重型攻击导弹发射器
60980	实验区 索拉斯重型攻击导弹发射器
60981	实验区 巴恩斯氏重型攻击导弹发射器 (无法升级)
60998	实验区 重型集束激光器 I
60999	实验区 重型调制型能量光束 I
61000	实验区 重型集束激光器 II
61001	实验区 帝国海军重型集束激光器
61002	实验区 索拉斯重型集束激光器
61003	实验区 维克托氏重型集束激光器 (无法升级)
61004	实验区 四联轻型集束激光器 I
61005	实验区 四联调制型轻型能量光束 I
61006	实验区 四联轻型集束激光器 II
61007	实验区 帝国海军四联集束激光器
61008	实验区 索拉斯四联集束激光器
61009	实验区 维克托氏四联集束激光器 (无法升级)
61010	实验区 重型脉冲激光器 I
61121	忏悔者级尤尔节之星涂装
61122	先驱者级尤尔节之星涂装
61123	大鸨级尤尔节之星涂装
61124	凤凰级尤尔节之星涂装
61125	赫卡特级尤尔节之星涂装
61126	阿尔格斯级尤尔节之星涂装
61127	恶狼级尤尔节之星涂装
61128	纳迦法级尤尔节之星涂装
61139	实验区 重型调制型脉冲能量光束 I
61140	实验区 重型脉冲激光器 II
61141	实验区 帝国海军重型脉冲激光器
61142	实验区 索拉斯重型脉冲激光器
61143	实验区 维克托氏重型脉冲激光器 (无法升级)
61144	实验区 聚焦中型脉冲激光器 I
61145	实验区 聚焦调制型脉冲能量光束 I
61146	实验区 聚焦中型脉冲激光器 II
61147	实验区 帝国海军聚焦中型脉冲激光器
61148	实验区 索拉斯聚焦中型脉冲激光器
61149	实验区 维克托氏聚焦中型脉冲激光器 (无法升级)
61150	实验区 650mm加农炮 I
61151	实验区 650mm中型侦查员火炮 I
61152	实验区 650mm加农炮 II
61153	实验区 共和舰队650mm火炮
61154	实验区 索拉斯650mm加农炮
61155	实验区 琼斯氏650mm加农炮 (无法升级)
61156	实验区 720mm榴弹炮 I
61157	实验区 720mm侦查员火炮 I
61158	实验区 720mm榴弹炮 II
61159	实验区 共和舰队720mm榴弹炮
61162	实验区 索拉斯720mm榴弹炮
61163	实验区 琼斯氏共和舰队720mm榴弹炮 (无法升级)
61164	实验区 425mm自动加农炮 I
61165	实验区 425mm中型侦查员自动加农炮 I
61166	实验区 425mm自动加农炮 II
61167	实验区 共和舰队425mm自动加农炮
61168	实验区 索拉斯425mm自动加农炮
61169	实验区 琼斯氏425mm自动加农炮 (无法升级)
61170	实验区 双联180mm自动加农炮 I
61171	实验区 双联180mm侦查员自动加农炮 I
61172	实验区 双联180mm自动加农炮 II
61173	实验区 共和舰队双联180mm自动加农炮
61174	实验区 索拉斯双联180mm自动加农炮
61175	实验区 琼斯氏双联180mm自动加农炮 (无法升级)
61176	实验区 "聚能"超限加速250mm磁轨炮 (无法升级)
61177	实验区 "蜂巢"齐射式重型攻击导弹发射器 (无法升级)
61178	实验区 "金属风暴"200mm近卫系统 (无法升级)
61182	勒沙克级视角传媒合作组织YC122年涂装
61183	恶狼级视角传媒合作组织YC122年涂装
61184	冲锋者级视角传媒合作组织YC122年涂装
61185	幽灵级视角传媒合作组织YC122年涂装
61186	斯特修斯级视角传媒合作组织YC122年涂装
61187	秃鹰级视角传媒合作组织YC122年涂装
61188	方尖塔级视角传媒合作组织YC122年涂装
61189	猛鲑级视角传媒合作组织YC122年涂装
61190	赫卡特级视角传媒合作组织YC122年涂装
61191	促进级视角传媒合作组织YC122年涂装
61192	茶隼级视角传媒合作组织YC122年涂装
61193	徘徊者级视角传媒合作组织YC122年涂装
61194	净化级视角传媒合作组织YC122年涂装
61197	常见卫星矿石采集晶体B型 I
61198	常见卫星矿石采集晶体C型 I
61199	常见卫星矿石采集晶体B型 II
61200	常见卫星矿石采集晶体C型 II
61201	普通卫星矿石采集晶体B型 I
61202	普通卫星矿石采集晶体C型 I
61203	普通卫星矿石采集晶体B型 II
61204	普通卫星矿石采集晶体C型 II
61205	罕见卫星矿石采集晶体B型 I
61206	罕见卫星矿石采集晶体C型 I
61207	罕见卫星矿石采集晶体B型 II
61208	罕见卫星矿石采集晶体C型 II
61209	稀有卫星矿石采集晶体B型 I
61210	稀有卫星矿石采集晶体C型 I
61211	稀有卫星矿石采集晶体B型 II
61212	稀有卫星矿石采集晶体C型 II
61213	非凡卫星矿石采集晶体B型 I
61214	非凡卫星矿石采集晶体C型 I
61215	非凡卫星矿石采集晶体B型 II
61216	非凡卫星矿石采集晶体C型 II
61217	常见卫星矿石采集晶体B型蓝图 I
61218	常见卫星矿石采集晶体C型蓝图 I
61219	常见卫星矿石采集晶体B型蓝图 II
61220	常见卫星矿石采集晶体C型蓝图 II
61221	普通卫星矿石采集晶体B型蓝图 I
61222	普通卫星矿石采集晶体C型蓝图 I
61223	普通卫星矿石采集晶体B型蓝图 II
61224	普通卫星矿石采集晶体C型蓝图 II
61225	罕见卫星矿石采集晶体B型蓝图 I
61226	罕见卫星矿石采集晶体C型蓝图 I
61227	罕见卫星矿石采集晶体B型蓝图 II
61228	罕见卫星矿石采集晶体C型蓝图 II
61229	稀有卫星矿石采集晶体B型蓝图 I
61230	稀有卫星矿石采集晶体C型蓝图 I
61231	稀有卫星矿石采集晶体B型蓝图 II
61232	稀有卫星矿石采集晶体C型蓝图 II
61233	非凡卫星矿石采集晶体B型蓝图 I
61234	非凡卫星矿石采集晶体C型蓝图 I
61235	非凡卫星矿石采集晶体B型蓝图 II
61236	非凡卫星矿石采集晶体C型蓝图 II
61246	2021年12月限时大脑加速器
61268	实验区 中型电容注电器 I
61269	实验区 中型F-RX紧凑型电容注电器
61270	实验区 中型电容注电器 II
61271	实验区 帝国海军中型电容注电器
61272	实验区 索拉斯中型电容注电器
61273	实验区 耶罗氏中型电容注电器 (无法升级)
61307	实验区 索敌计算机 I
61308	实验区 光学紧凑型索敌计算机
61309	实验区 索敌计算机 II
61310	实验区 联邦海军索敌计算机
61311	实验区 索拉斯索敌计算机
61312	实验区 科尔马克氏改良型索敌计算机 (无法升级)
61313	实验区 导弹制导计算机 I
61314	实验区 天文惯性紧凑型导弹制导计算机
61315	实验区 导弹制导计算机 II (无法升级)
61380	实验区 全方位索敌连接 I
61393	实验区 丹尼持久型全方位索敌连接
61394	实验区 全方位索敌连接 II
61395	实验区 联邦海军全方位索敌连接
61397	实验区 索拉斯全方位索敌连接
61399	实验区 W-634的改良型全方位索敌连接 (无法升级)
61532	女式'星际聚合'T恤
61533	男式'星际聚合'T恤
61535	女式'异相'围巾
61536	男式'异相'围巾
61585	索拉弗雷尔挑战宝箱
61603	索拉弗雷尔的挑战完成徽章 (1/7)
61604	索拉弗雷尔的挑战完成徽章 (2/7)
61605	索拉弗雷尔的挑战完成徽章 (3/7)
61606	索拉弗雷尔的挑战完成徽章 (4/7)
61607	索拉弗雷尔的挑战完成徽章 (5/7)
61608	索拉弗雷尔的挑战完成徽章 (6/7)
61609	索拉弗雷尔的挑战完成徽章 (7/7)
61626	实验区 鞭挞重型导弹
61627	实验区 耀斑重型导弹
61628	实验区 雷神重型导弹
61629	实验区 炼狱重型导弹
61630	实验区 星爆重型导弹
61631	实验区 耀斑重型攻击导弹
61632	实验区 鞭挞重型攻击导弹
61633	实验区 雷神重型攻击导弹
61634	实验区 炼狱重型攻击导弹
61635	实验区 星爆重型攻击导弹
61654	过期的不稳定的跃迁矩阵纤维
61655	过期的有害的跃迁矩阵纤维
61656	过期的神秘的跃迁矩阵纤维
61695	实验区 战锤 II
61761	（存根）YC123年12月星际捷运活动通行凭证
61762	星际捷运大脑加速器1型
61763	星际捷运大脑加速器2型
61764	星际捷运大脑加速器3型
61765	星际捷运大脑加速器4型
61766	星际捷运大脑加速器5型
61767	星际捷运大脑加速器X型
61768	星际捷运特供增效剂 1型
61769	星际捷运特供增效剂 2型
61770	星际捷运特供增效剂 3型
61771	（存根）YC123年12月星际捷运活动通行凭证
61772	安克夏级蓝图
61773	无人机作战处理器 阿尔法型
61774	无人机并行数据链路 阿尔法型
61775	无人机紧凑型武器 阿尔法型
61776	木偶 - L100 (EC) 蓝图
61777	木偶 - L100 (EV) 蓝图
61778	木偶 - L100 (SW) 蓝图
61779	木偶 - L100 (TP) 蓝图
61783	纸箱 - M100 (EC) 蓝图
61784	纸箱 - M100 (EV) 蓝图
